EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
6.108,5.456,6.765,7.993,7.237,2.988,1.150,3.851,0.023,1.001,-0.206,-0.488,-0.153,0.031,100.000,47088.000,1.000
4.337,3.217,4.619,4.255,4.514,0.793,-1.852,3.079,0.025,0.999,-0.202,-0.488,-0.122,0.000,100.000,47089.000,1.000
1.751,0.310,1.746,-0.358,1.260,-1.568,-4.572,0.796,0.025,0.996,-0.202,-0.610,-0.214,-0.061,100.000,47090.000,1.000
-1.187,-2.646,-1.289,-4.724,-1.795,-3.273,-6.055,-1.897,0.027,0.996,-0.207,-0.610,-0.122,-0.092,100.000,47091.000,1.000
-4.112,-5.210,-4.134,-8.019,-4.134,-3.618,-5.844,-3.746,0.028,0.998,-0.208,-0.458,-0.122,0.061,100.000,47092.000,1.000
-6.722,-6.995,-6.604,-9.845,-5.521,-2.265,-4.058,-4.012,0.028,0.999,-0.204,-0.458,-0.214,0.000,100.000,47093.000,1.000
-8.729,-7.637,-8.524,-10.188,-5.953,0.535,-1.256,-2.815,0.029,1.001,-0.201,-0.488,0.000,-0.122,100.000,47094.000,1.000
-10.056,-7.084,-9.829,-9.482,-5.724,3.818,1.614,-0.909,0.028,1.002,-0.203,-0.580,-0.031,-0.214,100.000,47095.000,1.000
-11.026,-5.909,-10.745,-8.583,-5.414,6.275,3.594,0.965,0.028,1.000,-0.203,-0.671,0.092,-0.092,100.000,47096.000,1.000
-12.033,-5.075,-11.590,-8.279,-5.549,7.090,4.373,2.701,0.027,0.998,-0.203,-0.732,0.305,-0.031,100.000,47097.000,1.000
-13.066,-5.300,-12.405,-8.742,-6.294,6.382,4.321,4.653,0.026,0.994,-0.203,-0.671,0.305,-0.061,100.000,47098.000,1.000
-13.640,-6.566,-12.886,-9.502,-7.481,4.822,3.822,6.756,0.025,0.993,-0.205,-0.641,0.275,-0.153,100.000,47099.000,1.000
-13.059,-8.102,-12.572,-9.805,-8.696,3.076,2.979,8.290,0.026,0.990,-0.205,-0.488,0.305,-0.061,100.000,47100.000,1.000
-10.841,-8.846,-11.126,-9.048,-9.389,1.512,1.832,8.436,0.025,0.991,-0.203,-0.366,0.366,-0.153,100.000,47101.000,1.000
-7.165,-8.126,-8.574,-7.162,-9.139,0.184,0.399,6.615,0.028,0.992,-0.206,-0.275,0.580,-0.275,100.000,47102.000,1.000
-2.953,-6.007,-5.365,-4.710,-7.886,-0.948,-1.337,2.662,0.027,0.996,-0.204,-0.214,0.519,-0.153,100.000,47103.000,1.000
0.561,-3.052,-2.126,-2.515,-5.889,-1.819,-3.295,-2.883,0.026,0.998,-0.205,-0.122,0.549,-0.122,100.000,47104.000,1.000
2.494,0.086,0.648,-1.142,-3.564,-2.360,-5.231,-8.735,0.026,1.000,-0.205,-0.061,0.580,-0.214,100.000,47105.000,1.000
2.799,2.880,2.742,-0.677,-1.326,-2.604,-6.715,-13.186,0.026,0.999,-0.205,-0.092,0.671,-0.092,100.000,47106.000,1.000
2.293,5.034,4.301,-0.745,0.579,-2.635,-7.265,-14.946,0.025,0.998,-0.207,0.000,0.702,0.031,100.000,47107.000,1.000
2.156,6.576,5.757,-0.640,2.187,-2.590,-6.777,-14.151,0.022,1.001,-0.207,-0.031,0.763,0.092,100.000,47108.000,1.000
3.251,7.788,7.527,0.316,3.722,-2.699,-5.723,-12.253,0.023,1.004,-0.206,-0.214,0.702,0.031,100.000,47109.000,1.000
5.758,8.985,9.694,2.321,5.352,-3.133,-4.780,-10.694,0.023,1.006,-0.204,-0.336,0.610,-0.031,100.000,47110.000,1.000
9.144,10.253,11.911,4.880,6.944,-3.855,-4.409,-10.001,0.021,1.006,-0.203,-0.366,0.519,-0.153,100.000,47111.000,1.000
12.405,11.348,13.613,7.116,8.063,-4.680,-4.745,-10.073,0.020,1.007,-0.201,-0.549,0.519,-0.183,100.000,47112.000,1.000
14.532,11.855,14.338,8.328,8.266,-5.403,-5.615,-10.724,0.018,1.007,-0.201,-0.793,0.488,-0.244,100.000,47113.000,1.000
14.814,11.361,13.749,8.130,7.280,-5.856,-6.573,-11.783,0.017,1.006,-0.202,-0.885,0.366,-0.366,100.000,47114.000,1.000
12.814,9.465,11.441,6.268,4.941,-5.998,-7.134,-12.834,0.016,1.006,-0.200,-1.068,0.214,-0.366,100.000,47115.000,1.000
8.519,5.985,7.132,2.681,1.299,-5.905,-6.994,-12.959,0.015,1.004,-0.200,-1.190,-0.031,-0.366,100.000,47116.000,1.000
2.705,1.328,1.200,-2.120,-3.060,-5.515,-5.981,-11.023,0.018,1.004,-0.199,-1.343,-0.092,-0.397,100.000,47117.000,1.000
-3.110,-3.389,-5.115,-6.868,-6.953,-4.524,-3.982,-6.500,0.015,1.001,-0.200,-1.343,-0.214,-0.397,100.000,47118.000,1.000
-7.352,-6.772,-10.144,-9.952,-9.055,-2.554,-0.972,0.013,0.016,1.003,-0.201,-1.373,-0.427,-0.549,100.000,47119.000,1.000
-9.206,-7.927,-12.638,-10.328,-8.608,0.639,2.907,7.026,0.017,1.000,-0.199,-1.495,-0.488,-0.488,100.000,47120.000,1.000
-8.941,-6.924,-12.391,-8.191,-5.865,4.902,7.186,12.780,0.018,1.003,-0.198,-1.678,-0.580,-0.366,100.000,47121.000,1.000
-7.577,-4.533,-10.160,-4.846,-1.913,9.537,11.032,15.927,0.020,1.004,-0.198,-1.770,-0.793,-0.336,100.000,47122.000,1.000
-6.315,-1.823,-7.199,-2.003,1.821,13.317,13.338,15.843,0.018,1.004,-0.196,-1.801,-0.824,-0.214,100.000,47123.000,1.000
-5.968,0.061,-4.711,-0.870,4.101,14.808,13.053,12.597,0.019,1.007,-0.197,-1.831,-0.885,-0.214,100.000,47124.000,1.000
-6.428,0.478,-3.134,-1.354,4.613,13.245,10.076,7.217,0.019,1.004,-0.196,-1.862,-0.916,-0.275,100.000,47125.000,1.000
-6.802,-0.210,-1.968,-2.292,4.117,9.229,5.703,1.788,0.019,1.004,-0.195,-2.014,-0.916,-0.153,100.000,47126.000,1.000
-6.459,-1.256,-0.770,-2.814,3.415,4.302,1.663,-1.744,0.020,1.001,-0.194,-2.106,-0.977,-0.061,100.000,47127.000,1.000
-5.727,-2.430,0.038,-3.161,2.434,0.027,-1.118,-2.941,0.022,0.999,-0.199,-2.167,-0.946,0.061,100.000,47128.000,1.000
-5.278,-3.842,-0.213,-3.903,0.687,-2.529,-2.643,-2.651,0.023,0.999,-0.194,-2.106,-1.038,-0.153,100.000,47129.000,1.000
-5.318,-5.276,-1.474,-4.979,-1.871,-3.115,-3.448,-2.043,0.022,0.996,-0.195,-2.045,-0.977,-0.153,100.000,47130.000,1.000
-5.584,-6.205,-3.067,-5.819,-4.828,-2.562,-4.444,-2.260,0.022,0.994,-0.192,-1.953,-0.916,-0.153,100.000,47131.000,1.000
-5.556,-6.159,-4.258,-5.840,-7.644,-2.309,-6.469,-4.023,0.024,0.994,-0.194,-1.892,-0.763,-0.183,100.000,47132.000,1.000
-4.564,-4.911,-4.483,-4.617,-9.642,-3.334,-9.433,-6.833,0.025,0.993,-0.194,-1.648,-0.824,-0.275,100.000,47133.000,1.000
-2.187,-2.659,-3.480,-2.151,-10.156,-5.556,-12.172,-9.055,0.023,0.991,-0.194,-1.587,-0.763,-0.244,100.000,47134.000,1.000
1.290,-0.125,-1.533,0.875,-9.028,-8.172,-13.453,-9.238,0.024,0.990,-0.198,-1.434,-0.549,-0.214,100.000,47135.000,1.000
4.999,1.850,0.686,3.468,-6.741,-10.248,-12.902,-7.195,0.025,0.991,-0.196,-1.190,-0.427,-0.061,100.000,47136.000,1.000
8.082,2.919,2.657,5.046,-3.949,-10.957,-10.835,-3.865,0.028,0.988,-0.192,-0.977,-0.336,-0.183,100.000,47137.000,1.000
10.077,3.268,4.194,5.623,-1.118,-9.833,-7.675,-0.615,0.029,0.989,-0.193,-0.671,-0.214,-0.275,100.000,47138.000,1.000
10.841,3.219,5.204,5.494,1.420,-7.055,-3.740,1.641,0.028,0.990,-0.194,-0.427,-0.183,-0.061,100.000,47139.000,1.000
10.355,2.981,5.519,4.946,3.441,-3.228,0.760,3.223,0.028,0.991,-0.197,-0.305,0.092,-0.031,100.000,47140.000,1.000
8.621,2.535,4.908,4.135,4.842,0.959,5.624,5.255,0.027,0.991,-0.194,-0.122,0.275,-0.092,100.000,47141.000,1.000
5.785,1.708,3.285,3.244,5.618,4.726,10.386,8.339,0.027,0.993,-0.196,0.031,0.427,0.122,100.000,47142.000,1.000
2.243,0.446,0.904,2.621,5.839,7.302,14.307,11.987,0.028,0.993,-0.198,0.122,0.427,0.275,100.000,47143.000,1.000
-1.497,-1.175,-1.788,2.485,5.515,8.227,16.705,15.116,0.026,0.992,-0.196,0.397,0.580,0.397,100.000,47144.000,1.000
-4.828,-3.017,-4.305,2.795,4.634,7.458,17.341,16.770,0.026,0.995,-0.197,0.549,0.763,0.244,100.000,47145.000,1.000
-6.893,-4.700,-6.009,3.601,3.474,5.306,16.577,16.549,0.026,0.994,-0.198,0.671,0.946,0.397,100.000,47146.000,1.000
-6.883,-5.581,-6.245,5.102,2.624,2.347,15.056,14.844,0.025,0.995,-0.198,0.671,1.007,0.458,100.000,47147.000,1.000
-4.639,-5.125,-4.752,7.236,2.558,-0.704,13.242,12.751,0.023,0.996,-0.198,0.824,1.160,0.427,100.000,47148.000,1.000
-0.770,-3.215,-1.783,9.512,3.377,-3.064,11.318,11.332,0.024,0.998,-0.199,0.946,1.099,0.366,100.000,47149.000,1.000
3.797,-0.147,2.110,11.286,4.861,-4.040,9.356,10.795,0.023,0.999,-0.201,0.946,1.221,0.366,100.000,47150.000,1.000
8.190,3.457,6.263,12.133,6.581,-3.332,7.387,10.224,0.023,1.000,-0.202,0.946,1.221,0.275,100.000,47151.000,1.000
11.586,6.737,9.890,11.929,7.907,-1.334,5.257,7.993,0.023,1.002,-0.199,1.007,1.282,0.336,100.000,47152.000,1.000
13.152,8.799,12.117,10.615,8.093,0.914,2.673,3.129,0.023,1.002,-0.201,0.916,1.312,0.427,100.000,47153.000,1.000
12.373,9.148,12.302,8.094,6.641,2.357,-0.449,-3.352,0.024,1.004,-0.201,0.885,1.434,0.336,100.000,47154.000,1.000
9.534,8.081,10.493,4.550,3.741,2.566,-3.800,-8.838,0.022,1.004,-0.200,0.763,1.404,0.397,100.000,47155.000,1.000
5.704,6.564,7.488,0.711,0.300,1.744,-6.826,-10.908,0.022,1.006,-0.201,0.732,1.434,0.336,100.000,47156.000,1.000
2.209,5.542,4.422,-2.341,-2.500,0.382,-8.976,-8.900,0.020,1.008,-0.202,0.610,1.343,0.336,100.000,47157.000,1.000
0.039,5.262,2.232,-3.611,-3.783,-0.927,-9.920,-4.220,0.020,1.007,-0.200,0.549,1.404,0.488,100.000,47158.000,1.000
-0.525,5.210,1.339,-2.653,-3.314,-1.656,-9.688,0.600,0.019,1.007,-0.202,0.427,1.312,0.305,100.000,47159.000,1.000
0.088,4.710,1.641,0.137,-1.448,-1.521,-8.573,3.285,0.019,1.008,-0.201,0.305,1.251,0.214,100.000,47160.000,1.000
1.126,3.505,2.699,3.580,1.107,-0.529,-6.918,2.785,0.020,1.008,-0.200,0.092,1.190,0.244,100.000,47161.000,1.000
1.941,1.780,3.885,6.116,3.506,1.061,-4.993,-0.311,0.019,1.003,-0.197,0.031,1.068,0.183,100.000,47162.000,1.000
2.067,-0.152,4.492,6.406,5.016,2.820,-2.939,-4.057,0.016,0.998,-0.202,-0.153,0.946,0.122,100.000,47163.000,1.000
1.343,-1.922,4.139,4.215,5.419,4.338,-0.727,-6.256,0.018,0.995,-0.205,-0.214,0.885,0.061,100.000,47164.000,1.000
0.144,-3.079,3.131,0.761,5.149,5.339,1.680,-5.658,0.019,1.000,-0.209,-0.122,0.610,0.214,100.000,47165.000,1.000
-1.012,-3.407,2.047,-2.283,4.716,5.633,3.999,-2.505,0.020,1.003,-0.207,0.000,0.458,0.336,100.000,47166.000,1.000
-2.058,-3.196,1.088,-4.062,4.167,5.182,5.721,1.802,0.019,1.004,-0.205,-0.031,0.397,0.397,100.000,47167.000,1.000
-3.225,-3.019,0.021,-4.798,3.217,4.127,6.626,5.697,0.020,1.003,-0.203,0.000,0.305,0.549,100.000,47168.000,1.000
-4.628,-3.452,-1.544,-5.303,1.552,2.554,6.857,8.245,0.020,0.998,-0.205,-0.061,0.183,0.549,100.000,47169.000,1.000
-6.262,-4.896,-3.939,-6.402,-1.032,0.367,6.416,9.147,0.022,0.996,-0.204,0.031,0.122,0.427,100.000,47170.000,1.000
-8.116,-7.366,-7.193,-8.490,-4.472,-2.512,5.061,8.530,0.021,0.994,-0.205,0.000,0.031,0.488,100.000,47171.000,1.000
-10.060,-10.353,-10.793,-11.245,-8.250,-5.858,2.813,6.957,0.025,0.994,-0.205,0.092,-0.092,0.366,100.000,47172.000,1.000
-11.732,-12.901,-13.781,-13.692,-11.447,-9.190,0.071,5.092,0.025,0.995,-0.206,0.183,-0.031,0.427,100.000,47173.000,1.000
-12.652,-13.884,-15.158,-14.685,-13.091,-11.992,-2.757,3.157,0.023,0.994,-0.206,0.183,-0.092,0.275,100.000,47174.000,1.000
-12.396,-12.542,-14.295,-13.448,-12.592,-13.673,-5.228,0.996,0.023,0.996,-0.205,0.122,-0.183,0.183,100.000,47175.000,1.000
-10.799,-9.130,-11.292,-10.008,-10.153,-13.640,-6.761,-1.435,0.024,0.995,-0.208,0.214,-0.275,0.183,100.000,47176.000,1.000
-8.089,-4.956,-7.040,-5.324,-6.855,-11.838,-7.150,-4.144,0.026,0.997,-0.208,0.275,-0.214,-0.031,100.000,47177.000,1.000
-4.676,-1.374,-2.669,-0.725,-3.988,-8.907,-6.874,-7.363,0.026,0.996,-0.210,0.336,-0.244,-0.122,100.000,47178.000,1.000
-0.940,1.174,1.093,2.799,-2.225,-5.667,-6.571,-11.068,0.027,0.995,-0.208,0.275,-0.214,-0.336,100.000,47179.000,1.000
2.565,2.918,3.831,4.686,-1.601,-2.772,-6.485,-14.458,0.027,0.995,-0.208,0.336,-0.122,-0.580,100.000,47180.000,1.000
5.102,4.064,5.209,4.732,-1.862,-0.680,-6.556,-16.416,0.028,0.997,-0.208,0.244,-0.031,-0.702,100.000,47181.000,1.000
6.340,4.842,5.333,3.440,-2.393,0.508,-6.619,-16.174,0.029,0.998,-0.207,0.244,0.031,-0.702,100.000,47182.000,1.000
6.648,5.708,4.917,1.942,-2.296,1.045,-6.450,-13.601,0.030,0.997,-0.208,0.275,0.000,-0.641,100.000,47183.000,1.000
6.493,6.884,4.587,1.060,-1.154,1.115,-6.015,-9.628,0.026,0.997,-0.203,0.214,0.092,-0.671,100.000,47184.000,1.000
5.893,7.885,4.263,0.677,0.498,0.578,-5.681,-6.284,0.026,1.001,-0.207,0.092,0.092,-0.549,100.000,47185.000,1.000
4.678,7.910,3.517,0.260,1.783,-0.650,-5.793,-5.320,0.027,1.003,-0.208,0.092,0.244,-0.549,100.000,47186.000,1.000
2.903,6.555,2.213,-0.449,2.294,-2.097,-6.045,-6.608,0.024,1.003,-0.208,0.000,0.305,-0.366,100.000,47187.000,1.000
0.752,3.986,0.523,-1.434,2.131,-2.836,-5.575,-8.308,0.022,1.005,-0.209,-0.214,0.336,-0.549,100.000,47188.000,1.000
-1.587,0.811,-1.207,-2.551,1.631,-1.983,-3.562,-8.247,0.021,1.004,-0.205,-0.305,0.397,-0.275,100.000,47189.000,1.000
-3.774,-2.070,-2.521,-3.479,1.228,0.735,0.175,-5.015,0.019,1.004,-0.205,-0.519,0.427,-0.336,100.000,47190.000,1.000
-5.402,-3.952,-3.206,-3.953,1.118,4.509,4.800,1.175,0.017,1.004,-0.206,-0.732,0.366,-0.214,100.000,47191.000,1.000
-6.326,-4.785,-3.554,-4.037,1.070,7.752,8.810,8.284,0.017,1.004,-0.206,-0.793,0.244,-0.244,100.000,47192.000,1.000
-6.674,-5.008,-4.015,-3.958,0.774,9.177,11.073,13.692,0.019,1.002,-0.206,-0.885,0.244,-0.214,100.000,47193.000,1.000
-6.593,-5.089,-4.720,-3.778,0.197,8.510,11.480,15.844,0.019,1.002,-0.205,-0.977,0.275,-0.153,100.000,47194.000,1.000
-6.127,-5.225,-5.410,-3.347,-0.461,6.401,10.642,14.819,0.018,1.004,-0.203,-1.068,0.061,0.031,100.000,47195.000,1.000
-5.341,-5.282,-5.715,-2.586,-0.995,3.959,9.234,11.984,0.020,1.001,-0.204,-1.221,-0.031,0.183,100.000,47196.000,1.000
-4.528,-5.048,-5.555,-1.791,-1.404,2.142,7.600,9.161,0.018,1.000,-0.206,-1.251,-0.122,0.183,100.000,47197.000,1.000
-4.149,-4.544,-5.307,-1.493,-1.916,1.262,5.728,7.342,0.020,0.999,-0.205,-1.251,-0.153,0.244,100.000,47198.000,1.000
-4.417,-3.960,-5.405,-1.884,-2.663,1.092,3.544,6.030,0.021,0.998,-0.204,-1.312,-0.061,0.397,100.000,47199.000,1.000
-4.948,-3.280,-5.718,-2.490,-3.336,1.359,1.331,4.249,0.022,0.999,-0.200,-1.343,-0.092,0.458,100.000,47200.000,1.000
-5.005,-2.190,-5.556,-2.542,-3.376,1.957,-0.334,1.786,0.023,0.999,-0.201,-1.404,0.000,0.519,100.000,47201.000,1.000
-4.133,-0.560,-4.371,-1.636,-2.590,2.727,-1.149,-1.043,0.023,0.998,-0.204,-1.373,-0.092,0.549,100.000,47202.000,1.000
-2.408,1.192,-2.292,-0.005,-1.420,3.382,-1.371,-4.084,0.024,0.997,-0.203,-1.312,-0.061,0.336,100.000,47203.000,1.000
-0.173,2.428,0.058,1.720,-0.539,3.790,-1.574,-7.085,0.025,0.998,-0.202,-1.282,-0.031,0.458,100.000,47204.000,1.000
2.136,2.765,2.020,2.919,-0.372,4.029,-2.318,-9.488,0.026,0.998,-0.204,-1.251,0.061,0.427,100.000,47205.000,1.000
3.993,2.211,3.197,3.329,-0.895,4.067,-3.927,-11.006,0.027,0.997,-0.204,-1.190,0.153,0.458,100.000,47206.000,1.000
5.042,1.191,3.667,3.278,-1.591,3.740,-6.205,-11.675,0.026,0.997,-0.202,-1.038,0.244,0.275,100.000,47207.000,1.000
5.415,0.466,3.961,3.479,-1.620,3.014,-8.409,-11.369,0.025,0.996,-0.202,-0.916,0.214,0.366,100.000,47208.000,1.000
5.563,0.712,4.622,4.452,-0.348,1.905,-9.806,-10.090,0.023,0.996,-0.202,-0.824,0.183,0.122,100.000,47209.000,1.000
5.934,2.126,5.853,6.267,2.314,0.344,-10.090,-8.356,0.023,0.997,-0.200,-0.824,0.244,0.092,100.000,47210.000,1.000
6.855,4.407,7.586,8.776,6.066,-1.533,-9.108,-6.768,0.023,0.995,-0.199,-0.916,0.305,-0.061,100.000,47211.000,1.000
8.390,6.948,9.584,11.692,10.429,-3.175,-6.634,-5.383,0.024,0.996,-0.200,-0.824,0.397,-0.183,100.000,47212.000,1.000
10.170,9.076,11.431,14.421,14.768,-3.938,-2.640,-3.557,0.025,0.993,-0.198,-0.702,0.427,-0.061,100.000,47213.000,1.000
11.403,10.207,12.521,16.002,18.221,-3.559,2.360,-0.525,0.026,0.995,-0.199,-0.671,0.458,-0.031,100.000,47214.000,1.000
11.253,9.933,12.211,15.514,19.829,-2.314,7.361,3.517,0.024,0.995,-0.202,-0.702,0.580,0.000,100.000,47215.000,1.000
9.611,8.388,10.433,12.990,19.213,-0.545,11.455,7.543,0.023,0.996,-0.200,-0.549,0.610,0.031,100.000,47216.000,1.000
7.350,6.402,7.993,9.584,16.989,1.791,14.403,11.190,0.021,0.996,-0.200,-0.366,0.580,-0.183,100.000,47217.000,1.000
5.404,4.764,5.808,6.405,14.074,4.769,16.377,14.975,0.020,0.996,-0.201,-0.336,0.519,-0.061,100.000,47218.000,1.000
3.991,3.563,4.084,3.723,10.887,7.933,17.320,18.790,0.020,0.997,-0.201,-0.336,0.427,-0.061,100.000,47219.000,1.000
2.824,2.438,2.465,1.343,7.446,10.409,16.920,21.296,0.020,0.999,-0.200,-0.275,0.397,0.000,100.000,47220.000,1.000
1.534,1.134,0.589,-1.004,3.850,11.465,15.053,21.004,0.019,0.999,-0.199,-0.366,0.305,-0.031,100.000,47221.000,1.000
-0.023,-0.190,-1.511,-3.484,0.466,10.969,12.046,17.489,0.018,1.000,-0.199,-0.336,0.275,0.061,100.000,47222.000,1.000
-1.495,-1.035,-3.357,-5.846,-2.261,9.267,8.492,11.597,0.017,1.001,-0.201,-0.366,0.122,0.092,100.000,47223.000,1.000
-2.273,-1.030,-4.461,-7.524,-4.157,6.757,4.869,4.817,0.018,1.000,-0.199,-0.275,0.061,0.000,100.000,47224.000,1.000
-2.071,-0.257,-4.674,-8.098,-5.284,3.889,1.510,-1.427,0.019,1.002,-0.198,-0.336,0.092,0.122,100.000,47225.000,1.000
-0.990,0.950,-4.097,-7.513,-5.715,1.232,-1.341,-6.326,0.020,1.002,-0.197,-0.275,-0.031,0.092,100.000,47226.000,1.000
0.682,2.197,-2.977,-6.091,-5.734,-0.962,-3.816,-10.136,0.020,1.000,-0.201,-0.366,-0.092,0.183,100.000,47227.000,1.000
2.493,2.997,-1.725,-4.457,-5.982,-2.988,-6.358,-13.714,0.019,1.000,-0.199,-0.488,-0.153,0.092,100.000,47228.000,1.000
3.925,2.870,-0.767,-3.322,-6.998,-5.158,-9.111,-17.192,0.020,1.001,-0.200,-0.519,-0.244,0.275,100.000,47229.000,1.000
4.701,1.687,-0.335,-3.202,-8.731,-7.317,-11.691,-19.493,0.020,1.000,-0.200,-0.549,-0.305,0.183,100.000,47230.000,1.000
4.873,-0.145,-0.446,-4.201,-10.669,-9.053,-13.612,-19.514,0.020,1.002,-0.202,-0.549,-0.366,0.244,100.000,47231.000,1.000
4.577,-1.968,-1.046,-5.978,-12.347,-10.153,-14.736,-17.431,0.020,0.998,-0.202,-0.580,-0.275,0.153,100.000,47232.000,1.000
4.021,-3.249,-1.983,-7.817,-13.539,-10.693,-15.227,-14.317,0.023,0.999,-0.203,-0.519,-0.305,0.214,100.000,47233.000,1.000
3.726,-3.617,-2.804,-8.744,-14.003,-10.709,-15.146,-10.935,0.023,0.999,-0.201,-0.610,-0.305,0.214,100.000,47234.000,1.000
4.252,-2.958,-2.968,-8.020,-13.477,-10.103,-14.406,-7.648,0.023,1.000,-0.201,-0.549,-0.275,0.153,100.000,47235.000,1.000
5.556,-1.605,-2.384,-5.732,-12.045,-8.945,-13.107,-4.897,0.024,0.999,-0.203,-0.549,-0.275,0.183,100.000,47236.000,1.000
6.754,-0.265,-1.590,-2.881,-10.243,-7.584,-11.629,-3.138,0.025,0.998,-0.202,-0.549,-0.244,0.153,100.000,47237.000,1.000
6.538,0.162,-1.448,-0.860,-8.803,-6.357,-10.207,-2.438,0.027,0.997,-0.198,-0.580,-0.183,0.092,100.000,47238.000,1.000
4.017,-1.092,-2.605,-0.645,-8.262,-5.324,-8.510,-2.159,0.025,0.998,-0.199,-0.458,-0.183,0.061,100.000,47239.000,1.000
-0.649,-4.153,-5.073,-2.275,-8.632,-4.229,-5.829,-1.067,0.025,1.000,-0.198,-0.641,0.031,0.000,100.000,47240.000,1.000
-6.322,-8.281,-8.265,-4.987,-9.451,-2.764,-1.838,1.929,0.027,1.001,-0.200,-0.763,0.092,-0.031,100.000,47241.000,1.000
-11.422,-12.164,-11.305,-7.648,-10.092,-0.964,2.806,6.806,0.026,1.000,-0.198,-0.702,0.031,-0.122,100.000,47242.000,1.000
-14.529,-14.393,-13.291,-9.143,-9.978,0.713,6.757,12.038,0.026,1.001,-0.199,-0.763,0.122,0.031,100.000,47243.000,1.000
-15.045,-14.095,-13.657,-8.869,-8.761,1.657,8.905,15.384,0.026,1.001,-0.200,-0.885,0.275,0.061,100.000,47244.000,1.000
-13.656,-11.548,-12.630,-7.200,-6.641,1.334,8.908,15.257,0.025,1.000,-0.200,-0.916,0.397,0.092,100.000,47245.000,1.000
-11.897,-8.137,-11.140,-5.244,-4.341,-0.417,7.129,11.630,0.025,0.998,-0.200,-0.885,0.366,0.122,100.000,47246.000,1.000
-11.009,-5.471,-10.039,-4.000,-2.538,-3.090,4.379,5.983,0.024,0.998,-0.200,-0.885,0.427,0.122,100.000,47247.000,1.000
-11.250,-4.402,-9.496,-3.791,-1.450,-5.739,1.532,0.255,0.023,0.997,-0.199,-0.885,0.427,0.000,100.000,47248.000,1.000
-12.019,-4.643,-9.075,-4.260,-0.925,-7.503,-0.817,-4.355,0.024,0.997,-0.202,-0.793,0.427,0.061,100.000,47249.000,1.000
-12.472,-5.199,-8.270,-4.823,-0.810,-7.978,-2.445,-7.576,0.025,0.996,-0.201,-0.793,0.488,0.275,100.000,47250.000,1.000
-12.305,-5.373,-7.146,-5.367,-1.365,-7.486,-3.531,-9.611,0.025,0.996,-0.202,-0.702,0.549,0.244,100.000,47251.000,1.000
-11.987,-5.292,-6.364,-6.322,-3.074,-6.820,-4.399,-10.909,0.024,0.997,-0.204,-0.763,0.732,0.366,100.000,47252.000,1.000
-12.082,-5.293,-6.314,-7.780,-5.756,-6.378,-5.060,-11.755,0.025,0.996,-0.199,-0.671,0.641,0.427,100.000,47253.000,1.000
-12.721,-5.357,-6.697,-9.159,-8.433,-5.997,-5.464,-12.060,0.024,0.997,-0.198,-0.610,0.732,0.488,100.000,47254.000,1.000
-13.930,-5.536,-7.232,-10.045,-10.414,-5.796,-6.146,-12.054,0.023,0.997,-0.200,-0.519,0.702,0.488,100.000,47255.000,1.000
-15.842,-6.236,-8.080,-10.689,-11.846,-6.390,-7.839,-12.535,0.023,0.996,-0.198,-0.397,0.702,0.488,100.000,47256.000,1.000
-18.293,-7.606,-9.218,-11.300,-12.930,-7.961,-10.403,-13.915,0.024,0.997,-0.200,-0.366,0.732,0.610,100.000,47257.000,1.000
-20.662,-9.108,-10.026,-11.478,-13.286,-9.753,-12.793,-15.678,0.024,0.997,-0.199,-0.397,0.671,0.610,100.000,47258.000,1.000
-22.163,-9.924,-9.744,-10.616,-12.385,-10.841,-14.052,-16.968,0.024,0.997,-0.199,-0.336,0.763,0.641,100.000,47259.000,1.000
-22.241,-9.612,-8.121,-8.582,-10.226,-11.010,-13.931,-17.214,0.024,0.998,-0.200,-0.305,0.702,0.702,100.000,47260.000,1.000
-20.966,-8.450,-5.686,-6.022,-7.499,-10.666,-12.693,-16.215,0.023,0.998,-0.200,-0.214,0.641,0.580,100.000,47261.000,1.000
-19.067,-7.202,-3.484,-4.027,-5.180,-10.227,-10.762,-13.965,0.024,0.998,-0.203,-0.153,0.580,0.519,100.000,47262.000,1.000
-17.465,-6.507,-2.434,-3.391,-3.933,-9.852,-8.652,-10.632,0.025,0.997,-0.200,-0.183,0.702,0.397,100.000,47263.000,1.000
-16.898,-6.548,-2.889,-4.214,-3.816,-9.508,-6.893,-6.743,0.025,0.999,-0.199,-0.122,0.702,0.458,100.000,47264.000,1.000
-17.731,-7.148,-4.599,-6.036,-4.351,-8.970,-5.631,-2.990,0.024,0.999,-0.198,-0.061,0.702,0.397,100.000,47265.000,1.000
-19.666,-7.778,-6.734,-8.033,-4.641,-7.795,-4.312,0.318,0.023,0.998,-0.197,0.092,0.580,0.275,100.000,47266.000,1.000
-21.628,-7.563,-8.064,-9.222,-3.627,-5.446,-2.093,3.392,0.026,0.998,-0.200,0.031,0.610,0.275,100.000,47267.000,1.000
-22.250,-5.800,-7.585,-8.898,-0.699,-1.711,1.330,6.564,0.025,0.997,-0.199,0.031,0.610,0.244,100.000,47268.000,1.000
-20.635,-2.581,-5.157,-6.983,3.746,2.952,5.442,9.831,0.023,0.998,-0.203,0.061,0.641,0.183,100.000,47269.000,1.000
