EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-0.911,0.246,-2.598,-2.533,-3.347,-5.349,-4.150,-4.363,0.019,0.980,-0.276,0.610,1.007,0.092,100.000,80279.000,1.000
-0.755,-1.071,-3.065,-2.368,-4.106,-5.650,-4.817,-4.772,0.018,0.980,-0.273,0.702,0.977,0.183,100.000,80280.000,1.000
0.283,-1.831,-2.700,-1.866,-4.380,-5.529,-4.742,-4.566,0.018,0.980,-0.275,0.793,0.977,0.244,100.000,80281.000,1.000
1.793,-2.033,-1.707,-1.323,-4.224,-5.050,-3.812,-3.570,0.019,0.982,-0.274,0.793,0.885,0.214,100.000,80282.000,1.000
3.180,-1.836,-0.562,-0.984,-3.833,-4.397,-2.365,-1.880,0.018,0.982,-0.273,0.763,0.732,0.061,100.000,80283.000,1.000
3.797,-1.604,0.104,-1.033,-3.562,-3.856,-1.066,-0.118,0.017,0.984,-0.272,0.763,0.702,0.153,100.000,80284.000,1.000
3.192,-1.809,-0.197,-1.541,-3.730,-3.663,-0.503,0.854,0.018,0.985,-0.274,0.732,0.702,0.183,100.000,80285.000,1.000
1.342,-2.793,-1.561,-2.398,-4.425,-3.895,-0.875,0.582,0.018,0.986,-0.272,0.671,0.702,0.122,100.000,80286.000,1.000
-1.348,-4.554,-3.657,-3.364,-5.454,-4.473,-1.907,-0.622,0.019,0.987,-0.273,0.641,0.580,0.061,100.000,80287.000,1.000
-4.169,-6.648,-5.795,-4.091,-6.325,-5.167,-2.910,-1.837,0.018,0.987,-0.274,0.366,0.519,0.092,100.000,80288.000,1.000
-6.229,-8.274,-7.103,-4.149,-6.378,-5.580,-3.106,-2.092,0.019,0.987,-0.275,0.305,0.366,0.122,100.000,80289.000,1.000
-6.803,-8.651,-6.968,-3.294,-5.221,-5.329,-2.173,-1.040,0.018,0.988,-0.274,0.061,0.336,0.122,100.000,80290.000,1.000
-5.837,-7.559,-5.489,-1.806,-3.115,-4.428,-0.559,0.755,0.019,0.991,-0.275,-0.092,0.336,-0.031,100.000,80291.000,1.000
-4.005,-5.536,-3.457,-0.388,-0.889,-3.415,0.816,2.237,0.019,0.989,-0.272,-0.244,0.183,0.000,100.000,80292.000,1.000
-2.105,-3.370,-1.744,0.432,0.642,-2.859,1.262,2.652,0.017,0.989,-0.273,-0.427,0.153,0.000,100.000,80293.000,1.000
-0.460,-1.420,-0.669,0.715,1.230,-2.790,0.761,2.030,0.017,0.988,-0.277,-0.519,0.122,0.000,100.000,80294.000,1.000
0.969,0.407,-0.033,0.763,1.145,-2.788,-0.237,0.965,0.016,0.991,-0.273,-0.671,-0.031,-0.275,100.000,80295.000,1.000
2.154,2.135,0.402,0.635,0.748,-2.484,-1.254,0.043,0.016,0.991,-0.276,-0.763,-0.122,-0.153,100.000,80296.000,1.000
2.946,3.510,0.733,0.287,0.315,-1.766,-1.976,-0.487,0.017,0.990,-0.274,-0.885,-0.153,-0.122,100.000,80297.000,1.000
3.286,4.245,1.048,-0.116,0.084,-0.701,-2.254,-0.674,0.016,0.988,-0.276,-1.038,-0.153,-0.275,100.000,80298.000,1.000
3.264,4.228,1.454,-0.306,0.210,0.452,-2.101,-0.674,0.017,0.987,-0.276,-1.160,-0.275,-0.183,100.000,80299.000,1.000
3.066,3.607,2.012,-0.088,0.717,1.296,-1.616,-0.573,0.016,0.987,-0.275,-1.251,-0.336,-0.122,100.000,80300.000,1.000
2.945,2.780,2.745,0.652,1.545,1.574,-0.871,-0.309,0.017,0.984,-0.275,-1.221,-0.366,-0.183,100.000,80301.000,1.000
3.088,2.186,3.617,1.878,2.506,1.312,0.031,0.200,0.018,0.983,-0.278,-1.282,-0.427,-0.122,100.000,80302.000,1.000
3.392,2.035,4.398,3.233,3.189,0.654,0.815,0.801,0.020,0.982,-0.276,-1.343,-0.549,-0.122,100.000,80303.000,1.000
3.475,2.243,4.678,4.057,3.070,-0.314,1.049,0.979,0.020,0.980,-0.275,-1.373,-0.549,-0.275,100.000,80304.000,1.000
3.028,2.600,4.159,3.771,1.883,-1.503,0.417,0.133,0.021,0.979,-0.276,-1.190,-0.641,-0.153,100.000,80305.000,1.000
2.167,2.996,2.998,2.342,-0.048,-2.651,-0.998,-1.894,0.020,0.980,-0.277,-1.251,-0.641,-0.183,100.000,80306.000,1.000
1.327,3.439,1.766,0.311,-1.926,-3.381,-2.677,-4.537,0.022,0.980,-0.275,-1.129,-0.549,-0.122,100.000,80307.000,1.000
0.848,3.900,1.050,-1.542,-2.930,-3.428,-3.916,-6.732,0.021,0.982,-0.277,-1.038,-0.488,-0.031,100.000,80308.000,1.000
0.802,4.225,1.147,-2.508,-2.596,-2.746,-4.180,-7.464,0.022,0.980,-0.276,-1.007,-0.549,-0.214,100.000,80309.000,1.000
1.192,4.231,2.040,-2.149,-0.975,-1.462,-3.305,-6.282,0.023,0.981,-0.277,-0.946,-0.366,0.031,100.000,80310.000,1.000
2.151,3.906,3.547,-0.420,1.463,0.202,-1.470,-3.530,0.026,0.982,-0.276,-0.977,-0.275,0.061,100.000,80311.000,1.000
3.856,3.462,5.431,2.285,4.054,1.952,0.846,-0.181,0.026,0.982,-0.275,-0.885,-0.214,0.000,100.000,80312.000,1.000
6.155,3.116,7.326,5.154,6.155,3.464,2.968,2.596,0.025,0.980,-0.274,-0.854,-0.092,0.031,100.000,80313.000,1.000
8.320,2.838,8.642,7.149,7.269,4.479,4.283,3.960,0.024,0.982,-0.275,-0.763,0.031,0.000,100.000,80314.000,1.000
9.312,2.397,8.746,7.470,7.190,4.914,4.504,3.737,0.025,0.979,-0.274,-0.732,0.244,-0.122,100.000,80315.000,1.000
8.466,1.724,7.445,6.092,6.175,4.935,3.794,2.443,0.024,0.980,-0.273,-0.671,0.244,-0.031,100.000,80316.000,1.000
6.020,1.106,5.309,3.874,4.894,4.857,2.688,0.951,0.023,0.980,-0.273,-0.641,0.275,-0.092,100.000,80317.000,1.000
3.052,0.995,3.402,2.045,4.077,4.916,1.806,0.009,0.022,0.982,-0.271,-0.610,0.397,-0.031,100.000,80318.000,1.000
0.954,1.712,2.667,1.554,4.154,5.136,1.519,-0.074,0.023,0.980,-0.274,-0.580,0.580,-0.061,100.000,80319.000,1.000
0.733,3.223,3.431,2.729,5.101,5.373,1.821,0.533,0.024,0.979,-0.275,-0.549,0.610,-0.183,100.000,80320.000,1.000
2.388,4.997,5.196,5.100,6.419,5.374,2.412,1.342,0.023,0.977,-0.273,-0.427,0.610,-0.153,100.000,80321.000,1.000
4.774,6.121,6.807,7.401,7.217,4.864,2.821,1.687,0.021,0.979,-0.271,-0.397,0.671,-0.275,100.000,80322.000,1.000
6.232,5.785,7.039,8.053,6.592,3.716,2.560,0.929,0.020,0.980,-0.273,-0.336,0.732,-0.214,100.000,80323.000,1.000
5.736,3.936,5.423,6.180,4.306,2.125,1.431,-1.006,0.020,0.980,-0.275,-0.305,0.732,-0.214,100.000,80324.000,1.000
3.606,1.508,2.708,2.392,1.217,0.617,-0.154,-3.276,0.020,0.983,-0.275,-0.214,0.641,-0.275,100.000,80325.000,1.000
1.037,-0.202,0.321,-1.578,-1.181,-0.225,-1.348,-4.641,0.018,0.983,-0.272,-0.153,0.763,-0.275,100.000,80326.000,1.000
-0.921,-0.443,-0.700,-4.086,-1.747,-0.067,-1.460,-4.327,0.017,0.983,-0.274,-0.244,0.702,-0.183,100.000,80327.000,1.000
-1.865,0.680,-0.232,-4.446,-0.257,1.097,-0.326,-2.345,0.018,0.984,-0.273,-0.305,0.702,-0.275,100.000,80328.000,1.000
-1.983,2.506,1.127,-3.022,2.653,3.004,1.710,0.669,0.016,0.987,-0.274,-0.366,0.519,-0.122,100.000,80329.000,1.000
-1.859,4.173,2.440,-0.909,5.760,5.094,3.908,3.618,0.017,0.986,-0.270,-0.427,0.519,0.031,100.000,80330.000,1.000
-2.136,4.928,2.831,0.605,7.689,6.649,5.371,5.283,0.014,0.985,-0.273,-0.427,0.397,-0.092,100.000,80331.000,1.000
-3.083,4.419,1.922,0.712,7.582,7.176,5.489,4.949,0.016,0.987,-0.273,-0.519,0.305,-0.061,100.000,80332.000,1.000
-4.417,2.820,0.078,-0.504,5.531,6.598,4.209,2.829,0.015,0.986,-0.269,-0.671,0.214,-0.061,100.000,80333.000,1.000
-5.526,0.719,-1.833,-2.220,2.443,5.133,1.949,-0.075,0.013,0.987,-0.270,-0.671,0.122,-0.092,100.000,80334.000,1.000
-5.903,-1.184,-3.077,-3.532,-0.592,3.140,-0.656,-2.560,0.014,0.987,-0.270,-0.671,-0.031,-0.031,100.000,80335.000,1.000
-5.444,-2.417,-3.512,-4.051,-2.862,1.022,-2.988,-3.884,0.012,0.987,-0.271,-0.732,-0.122,0.031,100.000,80336.000,1.000
-4.328,-2.822,-3.399,-3.842,-4.095,-0.837,-4.559,-3.990,0.013,0.984,-0.267,-0.824,-0.153,-0.092,100.000,80337.000,1.000
-2.862,-2.482,-2.991,-3.069,-4.253,-2.136,-5.010,-3.208,0.013,0.986,-0.271,-0.977,-0.366,0.031,100.000,80338.000,1.000
-1.543,-1.778,-2.453,-1.929,-3.522,-2.746,-4.216,-1.955,0.013,0.986,-0.271,-1.038,-0.366,0.061,100.000,80339.000,1.000
-0.993,-1.371,-2.026,-0.763,-2.395,-2.777,-2.510,-0.678,0.015,0.985,-0.273,-1.099,-0.580,0.153,100.000,80340.000,1.000
-1.621,-1.808,-2.025,0.007,-1.534,-2.496,-0.690,0.191,0.016,0.986,-0.272,-1.190,-0.641,0.061,100.000,80341.000,1.000
-3.362,-3.120,-2.657,0.047,-1.464,-2.172,0.363,0.332,0.016,0.986,-0.270,-1.251,-0.702,0.031,100.000,80342.000,1.000
-5.827,-4.929,-3.985,-0.826,-2.440,-2.052,0.068,-0.443,0.017,0.986,-0.272,-1.251,-0.732,0.031,100.000,80343.000,1.000
-8.565,-6.819,-5.965,-2.613,-4.469,-2.352,-1.687,-2.185,0.018,0.985,-0.271,-1.312,-0.793,0.092,100.000,80344.000,1.000
-11.086,-8.460,-8.330,-5.036,-7.227,-3.074,-4.436,-4.707,0.017,0.983,-0.271,-1.282,-0.854,0.031,100.000,80345.000,1.000
-12.840,-9.600,-10.543,-7.581,-10.065,-3.938,-7.294,-7.613,0.018,0.984,-0.271,-1.282,-0.793,0.031,100.000,80346.000,1.000
-13.399,-10.125,-12.038,-9.718,-12.277,-4.573,-9.347,-10.421,0.019,0.983,-0.271,-1.251,-0.702,0.061,100.000,80347.000,1.000
-12.665,-10.041,-12.469,-10.993,-13.319,-4.673,-9.945,-12.489,0.021,0.983,-0.270,-1.282,-0.641,0.214,100.000,80348.000,1.000
-10.872,-9.362,-11.768,-11.055,-12.885,-3.993,-8.819,-12.972,0.022,0.981,-0.270,-1.312,-0.671,0.336,100.000,80349.000,1.000
-8.346,-8.042,-10.012,-9.699,-10.922,-2.454,-6.133,-11.111,0.020,0.981,-0.269,-1.129,-0.580,0.275,100.000,80350.000,1.000
-5.270,-5.977,-7.245,-6.839,-7.560,-0.285,-2.368,-6.608,0.020,0.982,-0.271,-1.160,-0.580,0.275,100.000,80351.000,1.000
-1.771,-3.116,-3.562,-2.606,-3.111,2.075,1.848,0.130,0.020,0.980,-0.269,-1.129,-0.366,0.336,100.000,80352.000,1.000
1.797,0.275,0.572,2.345,1.749,4.169,5.807,7.803,0.022,0.982,-0.268,-1.007,-0.336,0.305,100.000,80353.000,1.000
4.777,3.456,4.201,6.785,5.916,5.571,8.750,14.375,0.024,0.981,-0.271,-0.885,-0.244,0.305,100.000,80354.000,1.000
6.530,5.551,6.333,9.512,8.317,5.955,10.096,17.975,0.024,0.981,-0.271,-0.793,-0.031,0.275,100.000,80355.000,1.000
6.864,6.166,6.573,10.052,8.529,5.242,9.690,17.959,0.025,0.980,-0.271,-0.732,0.031,0.305,100.000,80356.000,1.000
6.110,5.539,5.238,8.745,6.872,3.673,7.779,15.073,0.024,0.981,-0.269,-0.641,0.183,0.427,100.000,80357.000,1.000
4.818,4.152,3.011,6.346,4.091,1.775,4.950,10.769,0.025,0.983,-0.270,-0.580,0.275,0.336,100.000,80358.000,1.000
3.445,2.469,0.652,3.654,1.081,0.224,2.105,6.480,0.024,0.981,-0.268,-0.610,0.427,0.275,100.000,80359.000,1.000
2.195,0.897,-1.232,1.230,-1.408,-0.490,0.081,3.125,0.023,0.982,-0.270,-0.580,0.580,0.153,100.000,80360.000,1.000
0.977,-0.372,-2.433,-0.763,-3.057,-0.385,-0.841,0.966,0.025,0.983,-0.269,-0.549,0.641,0.183,100.000,80361.000,1.000
-0.404,-1.438,-3.118,-2.388,-3.930,0.095,-0.898,-0.103,0.024,0.984,-0.267,-0.641,0.824,0.122,100.000,80362.000,1.000
-1.929,-2.476,-3.549,-3.666,-4.242,0.483,-0.506,-0.281,0.024,0.982,-0.266,-0.549,0.854,0.061,100.000,80363.000,1.000
-3.323,-3.505,-3.921,-4.569,-4.264,0.558,-0.146,0.065,0.023,0.980,-0.272,-0.427,1.038,0.000,100.000,80364.000,1.000
-4.359,-4.371,-4.365,-5.149,-4.294,0.330,-0.213,0.392,0.023,0.981,-0.272,-0.336,1.038,0.000,100.000,80365.000,1.000
-5.059,-4.867,-4.894,-5.488,-4.485,-0.052,-0.713,0.300,0.022,0.978,-0.270,-0.275,1.129,-0.031,100.000,80366.000,1.000
-5.629,-4.934,-5.426,-5.678,-4.814,-0.439,-1.336,-0.285,0.020,0.975,-0.274,-0.305,1.160,0.061,100.000,80367.000,1.000
-6.361,-4.825,-5.977,-5.966,-5.315,-0.888,-1.898,-1.364,0.020,0.973,-0.272,-0.031,1.129,0.000,100.000,80368.000,1.000
-7.491,-4.973,-6.705,-6.674,-6.171,-1.638,-2.538,-2.992,0.018,0.974,-0.271,0.092,1.129,0.000,100.000,80369.000,1.000
-8.904,-5.585,-7.613,-7.788,-7.427,-2.850,-3.427,-4.922,0.017,0.973,-0.270,0.275,1.068,-0.092,100.000,80370.000,1.000
-10.146,-6.484,-8.404,-8.832,-8.796,-4.434,-4.528,-6.464,0.016,0.979,-0.272,0.336,1.099,0.061,100.000,80371.000,1.000
-10.771,-7.350,-8.734,-9.220,-9.821,-6.093,-5.596,-6.986,0.018,0.981,-0.272,0.366,1.099,0.275,100.000,80372.000,1.000
-10.490,-7.865,-8.376,-8.541,-10.052,-7.390,-6.210,-6.338,0.017,0.984,-0.273,0.427,0.977,0.153,100.000,80373.000,1.000
-9.090,-7.656,-7.182,-6.637,-9.141,-7.831,-5.875,-4.777,0.018,0.986,-0.273,0.488,0.916,0.214,100.000,80374.000,1.000
-6.554,-6.493,-5.188,-3.801,-7.075,-7.126,-4.428,-2.797,0.017,0.986,-0.271,0.549,0.977,0.336,100.000,80375.000,1.000
-3.346,-4.640,-2.874,-0.869,-4.459,-5.532,-2.370,-1.017,0.016,0.987,-0.271,0.519,0.916,0.427,100.000,80376.000,1.000
-0.364,-2.854,-1.091,1.151,-2.341,-3.834,-0.604,0.074,0.018,0.990,-0.272,0.488,0.824,0.427,100.000,80377.000,1.000
1.575,-1.898,-0.512,1.722,-1.532,-2.831,0.195,0.397,0.018,0.990,-0.271,0.488,0.671,0.427,100.000,80378.000,1.000
2.260,-2.040,-1.114,1.144,-2.025,-2.828,-0.041,0.261,0.015,0.992,-0.268,0.275,0.641,0.488,100.000,80379.000,1.000
2.142,-2.945,-2.183,0.323,-3.069,-3.546,-0.829,0.110,0.014,0.991,-0.269,0.122,0.519,0.336,100.000,80380.000,1.000
1.925,-3.941,-2.833,0.131,-3.780,-4.413,-1.474,0.235,0.015,0.992,-0.272,-0.061,0.366,0.336,100.000,80381.000,1.000
2.088,-4.390,-2.535,0.894,-3.671,-4.921,-1.501,0.645,0.014,0.995,-0.271,-0.214,0.214,0.214,100.000,80382.000,1.000
2.639,-3.952,-1.279,2.346,-2.717,-4.860,-0.877,1.129,0.014,0.995,-0.271,-0.305,0.092,0.061,100.000,80383.000,1.000
3.189,-2.684,0.532,3.912,-1.156,-4.310,0.142,1.440,0.014,0.994,-0.274,-0.519,-0.031,0.000,100.000,80384.000,1.000
3.271,-0.960,2.322,5.083,0.703,-3.418,1.287,1.499,0.016,0.993,-0.272,-0.641,-0.092,-0.092,100.000,80385.000,1.000
2.681,0.702,3.586,5.631,2.540,-2.286,2.271,1.415,0.016,0.992,-0.270,-0.824,-0.092,-0.031,100.000,80386.000,1.000
1.555,1.812,4.031,5.512,3.966,-1.109,2.663,1.257,0.015,0.993,-0.270,-0.946,-0.305,-0.092,100.000,80387.000,1.000
0.285,2.098,3.636,4.743,4.595,-0.126,2.140,0.961,0.017,0.988,-0.270,-1.007,-0.305,-0.244,100.000,80388.000,1.000
-0.607,1.691,2.667,3.492,4.300,0.663,0.890,0.524,0.017,0.987,-0.270,-1.068,-0.275,-0.092,100.000,80389.000,1.000
-0.779,1.014,1.497,2.043,3.305,1.503,-0.485,0.075,0.017,0.987,-0.268,-1.068,-0.458,-0.031,100.000,80390.000,1.000
-0.361,0.484,0.372,0.638,2.032,2.604,-1.407,-0.296,0.016,0.988,-0.269,-1.099,-0.488,-0.031,100.000,80391.000,1.000
0.215,0.363,-0.535,-0.515,0.946,3.944,-1.579,-0.542,0.016,0.987,-0.267,-1.190,-0.610,0.031,100.000,80392.000,1.000
0.692,0.799,-0.966,-1.105,0.480,5.332,-0.925,-0.484,0.015,0.986,-0.271,-1.160,-0.641,0.000,100.000,80393.000,1.000
1.103,1.813,-0.696,-0.875,0.860,6.559,0.456,0.132,0.016,0.985,-0.268,-1.160,-0.702,0.092,100.000,80394.000,1.000
1.435,3.124,0.099,-0.027,1.858,7.361,2.137,1.240,0.016,0.984,-0.265,-1.221,-0.824,-0.031,100.000,80395.000,1.000
1.472,4.102,0.801,0.727,2.824,7.375,3.398,2.267,0.013,0.984,-0.265,-1.221,-0.885,0.000,100.000,80396.000,1.000
1.117,4.157,0.867,0.741,3.167,6.369,3.662,2.573,0.014,0.984,-0.267,-1.160,-0.916,0.061,100.000,80397.000,1.000
0.657,3.256,0.339,-0.018,2.831,4.541,2.895,2.006,0.016,0.981,-0.271,-1.129,-0.946,0.061,100.000,80398.000,1.000
0.568,1.964,-0.187,-1.008,2.283,2.493,1.585,0.977,0.016,0.981,-0.270,-1.099,-0.946,-0.031,100.000,80399.000,1.000
1.128,0.927,-0.109,-1.640,2.032,0.867,0.406,-0.001,0.016,0.978,-0.267,-1.038,-1.007,-0.031,100.000,80400.000,1.000
2.246,0.483,0.694,-1.717,2.253,0.054,-0.143,-0.730,0.017,0.977,-0.267,-0.977,-1.099,0.031,100.000,80401.000,1.000
3.579,0.748,1.852,-1.444,2.821,0.138,0.072,-1.297,0.018,0.975,-0.268,-0.854,-1.129,0.122,100.000,80402.000,1.000
4.712,1.739,2.870,-1.148,3.549,0.918,0.835,-1.814,0.021,0.974,-0.267,-0.641,-0.977,0.031,100.000,80403.000,1.000
5.300,3.264,3.452,-0.993,4.291,1.960,1.709,-2.274,0.023,0.976,-0.268,-0.610,-0.977,-0.031,100.000,80404.000,1.000
5.244,4.829,3.530,-0.937,4.846,2.734,2.208,-2.656,0.023,0.975,-0.270,-0.488,-0.824,0.000,100.000,80405.000,1.000
4.770,5.795,3.160,-0.872,4.947,2.843,2.034,-3.050,0.024,0.974,-0.271,-0.366,-0.793,0.092,100.000,80406.000,1.000
4.227,5.695,2.482,-0.736,4.462,2.210,1.309,-3.535,0.024,0.974,-0.273,-0.244,-0.702,0.244,100.000,80407.000,1.000
3.822,4.503,1.664,-0.568,3.498,1.005,0.450,-4.004,0.027,0.975,-0.272,-0.061,-0.610,0.214,100.000,80408.000,1.000
3.592,2.671,0.838,-0.481,2.289,-0.531,-0.186,-4.230,0.027,0.976,-0.272,0.061,-0.397,0.336,100.000,80409.000,1.000
3.472,0.869,0.145,-0.523,1.119,-2.084,-0.437,-3.982,0.029,0.976,-0.271,0.244,-0.275,0.458,100.000,80410.000,1.000
3.349,-0.381,-0.248,-0.584,0.309,-3.174,-0.160,-3.020,0.032,0.978,-0.274,0.366,-0.031,0.549,100.000,80411.000,1.000
3.168,-0.850,-0.213,-0.416,0.136,-3.317,0.781,-1.218,0.030,0.978,-0.272,0.519,0.122,0.580,100.000,80412.000,1.000
3.026,-0.577,0.226,0.155,0.590,-2.531,2.154,1.058,0.029,0.979,-0.273,0.580,0.305,0.519,100.000,80413.000,1.000
3.047,0.134,0.801,0.940,1.211,-1.572,3.201,2.902,0.026,0.981,-0.273,0.641,0.519,0.488,100.000,80414.000,1.000
3.274,0.925,1.199,1.497,1.465,-1.327,3.228,3.570,0.027,0.982,-0.271,0.702,0.641,0.488,100.000,80415.000,1.000
3.782,1.692,1.449,1.639,1.314,-1.990,2.302,3.161,0.026,0.985,-0.271,0.702,0.854,0.610,100.000,80416.000,1.000
4.626,2.483,1.866,1.604,1.143,-2.969,1.149,2.393,0.027,0.986,-0.273,0.641,0.946,0.458,100.000,80417.000,1.000
5.590,3.127,2.566,1.697,1.225,-3.460,0.499,1.868,0.026,0.986,-0.273,0.610,1.160,0.305,100.000,80418.000,1.000
6.248,3.274,3.318,2.050,1.530,-3.005,0.665,1.785,0.027,0.987,-0.273,0.549,1.282,0.397,100.000,80419.000,1.000
6.273,2.799,3.822,2.656,1.962,-1.675,1.562,2.111,0.024,0.987,-0.272,0.427,1.434,0.366,100.000,80420.000,1.000
5.587,1.964,3.955,3.404,2.466,0.033,2.794,2.698,0.027,0.988,-0.275,0.275,1.587,0.366,100.000,80421.000,1.000
4.345,1.227,3.808,4.093,2.984,1.486,3.785,3.276,0.027,0.989,-0.278,0.244,1.678,0.305,100.000,80422.000,1.000
2.851,0.935,3.567,4.470,3.395,2.243,4.052,3.517,0.023,0.990,-0.273,0.122,1.709,0.244,100.000,80423.000,1.000
1.433,1.110,3.350,4.353,3.569,2.223,3.450,3.160,0.022,0.989,-0.273,0.061,1.740,0.305,100.000,80424.000,1.000
0.416,1.522,3.257,3.853,3.570,1.663,2.267,2.222,0.021,0.991,-0.273,-0.061,1.770,0.275,100.000,80425.000,1.000
0.174,2.017,3.569,3.454,3.768,0.929,1.123,1.180,0.020,0.992,-0.271,-0.275,1.770,0.153,100.000,80426.000,1.000
1.040,2.736,4.658,3.740,4.577,0.295,0.632,0.753,0.017,0.989,-0.273,-0.336,1.770,0.183,100.000,80427.000,1.000
3.033,3.891,6.639,4.991,6.084,-0.119,1.072,1.386,0.017,0.990,-0.271,-0.488,1.587,0.183,100.000,80428.000,1.000
5.660,5.341,9.118,6.978,7.967,-0.287,2.311,2.908,0.015,0.990,-0.273,-0.458,1.495,0.061,100.000,80429.000,1.000
8.029,6.484,11.290,9.021,9.662,-0.295,3.893,4.644,0.014,0.990,-0.272,-0.610,1.404,0.122,100.000,80430.000,1.000
9.315,6.728,12.400,10.323,10.639,-0.327,5.272,5.877,0.015,0.991,-0.271,-0.702,1.282,0.122,100.000,80431.000,1.000
9.281,6.038,12.254,10.478,10.658,-0.455,6.072,6.309,0.012,0.990,-0.269,-0.824,1.099,0.183,100.000,80432.000,1.000
8.375,4.946,11.279,9.661,9.805,-0.589,6.135,6.122,0.011,0.986,-0.272,-1.007,0.885,0.153,100.000,80433.000,1.000
7.322,4.131,10.115,8.363,8.302,-0.663,5.363,5.614,0.009,0.981,-0.272,-0.977,0.610,0.153,100.000,80434.000,1.000
6.627,3.983,9.218,7.049,6.382,-0.768,3.705,4.865,0.010,0.978,-0.271,-1.038,0.427,0.214,100.000,80435.000,1.000
6.379,4.422,8.743,5.993,4.319,-1.060,1.351,3.849,0.011,0.978,-0.275,-0.916,0.244,0.183,100.000,80436.000,1.000
6.432,5.130,8.675,5.321,2.547,-1.497,-1.138,2.755,0.011,0.983,-0.275,-0.824,0.000,0.122,100.000,80437.000,1.000
6.671,5.941,9.011,5.108,1.669,-1.651,-3.002,2.002,0.011,0.987,-0.272,-0.763,-0.214,0.427,100.000,80438.000,1.000
7.033,6.847,9.702,5.324,2.102,-0.991,-3.601,2.012,0.010,0.988,-0.274,-0.763,-0.519,0.519,100.000,80439.000,1.000
7.296,7.677,10.455,5.685,3.595,0.497,-2.827,2.894,0.009,0.988,-0.272,-0.732,-0.763,0.671,100.000,80440.000,1.000
7.034,8.070,10.779,5.726,5.274,2.116,-1.312,4.236,0.008,0.982,-0.272,-0.763,-1.038,0.824,100.000,80441.000,1.000
6.028,7.919,10.468,5.273,6.429,3.067,0.083,5.487,0.010,0.979,-0.271,-0.763,-1.312,0.702,100.000,80442.000,1.000
4.643,7.624,9.919,4.703,7.083,3.164,0.983,6.479,0.010,0.975,-0.273,-0.763,-1.587,0.977,100.000,80443.000,1.000
3.560,7.692,9.717,4.498,7.593,2.768,1.442,7.251,0.009,0.975,-0.274,-0.488,-1.892,0.916,100.000,80444.000,1.000
3.235,8.241,10.073,4.798,8.060,2.293,1.519,7.707,0.010,0.976,-0.273,-0.458,-2.136,1.038,100.000,80445.000,1.000
3.583,8.950,10.679,5.393,8.314,2.012,1.231,7.685,0.011,0.978,-0.273,-0.397,-2.411,0.946,100.000,80446.000,1.000
3.909,9.200,10.778,5.748,8.038,2.049,0.616,6.968,0.012,0.979,-0.273,-0.336,-2.594,0.854,100.000,80447.000,1.000
3.211,8.262,9.439,5.090,6.738,2.219,-0.406,5.211,0.014,0.981,-0.272,-0.366,-2.716,0.641,100.000,80448.000,1.000
0.790,5.666,6.102,2.814,3.937,1.948,-2.093,2.181,0.015,0.982,-0.275,-0.305,-2.930,0.488,100.000,80449.000,1.000
-3.088,1.732,1.207,-0.911,-0.249,0.684,-4.542,-1.819,0.020,0.983,-0.275,-0.305,-3.082,0.275,100.000,80450.000,1.000
-6.906,-2.162,-3.567,-4.777,-4.625,-1.279,-7.116,-5.741,0.022,0.981,-0.275,-0.427,-3.235,0.122,100.000,80451.000,1.000
-8.758,-4.346,-6.217,-7.046,-7.461,-2.740,-8.556,-8.256,0.028,0.982,-0.277,-0.458,-3.265,-0.061,100.000,80452.000,1.000
-8.020,-4.236,-6.047,-7.032,-7.875,-2.763,-8.082,-8.724,0.029,0.982,-0.274,-0.519,-3.174,-0.092,100.000,80453.000,1.000
-5.884,-2.683,-4.169,-5.610,-6.429,-1.577,-6.142,-7.588,0.032,0.983,-0.276,-0.549,-2.991,-0.214,100.000,80454.000,1.000
-4.262,-1.070,-2.468,-4.331,-4.478,-0.105,-3.915,-5.913,0.032,0.986,-0.277,-0.610,-2.960,-0.427,100.000,80455.000,1.000
-4.456,-0.423,-2.345,-4.354,-3.245,0.963,-2.381,-4.737,0.032,0.987,-0.279,-0.641,-2.747,-0.549,100.000,80456.000,1.000
-6.587,-1.083,-4.098,-5.867,-3.271,1.464,-1.804,-4.535,0.031,0.987,-0.276,-0.763,-2.472,-0.549,100.000,80457.000,1.000
-9.793,-2.732,-7.004,-8.130,-4.304,1.525,-1.722,-4.916,0.030,0.990,-0.273,-0.916,-2.380,-0.610,100.000,80458.000,1.000
-12.847,-4.657,-9.868,-10.004,-5.584,1.413,-1.422,-4.934,0.028,0.990,-0.270,-1.007,-2.197,-0.641,100.000,80459.000,1.000
-14.756,-6.160,-11.688,-10.626,-6.419,1.448,-0.642,-3.991,0.028,0.989,-0.271,-1.190,-1.892,-0.732,100.000,80460.000,1.000
-15.167,-6.958,-12.188,-9.956,-6.749,1.684,0.034,-2.632,0.025,0.991,-0.270,-1.251,-1.801,-0.824,100.000,80461.000,1.000
-14.441,-7.315,-11.916,-8.842,-7.219,1.686,-0.433,-2.267,0.026,0.994,-0.269,-1.465,-1.801,-0.793,100.000,80462.000,1.000
