EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
4.042,1.626,4.898,2.786,2.243,2.883,2.420,0.716,0.024,0.995,-0.242,-1.312,0.031,-0.305,100.000,65409.000,1.000
4.120,2.335,5.214,3.870,2.864,3.799,2.195,0.479,0.022,0.996,-0.240,-1.373,-0.122,-0.092,100.000,65410.000,1.000
2.899,1.999,4.499,4.066,2.332,3.943,1.034,-1.289,0.021,0.994,-0.239,-1.465,-0.183,-0.092,100.000,65411.000,1.000
0.879,0.981,3.043,3.085,0.837,3.358,-0.916,-3.856,0.021,0.996,-0.238,-1.434,-0.214,-0.061,100.000,65412.000,1.000
-1.162,-0.092,1.530,1.268,-0.820,2.464,-2.780,-5.762,0.022,0.996,-0.235,-1.617,-0.305,0.153,100.000,65413.000,1.000
-2.566,-0.807,0.528,-0.617,-1.780,1.719,-3.626,-5.780,0.024,0.994,-0.236,-1.587,-0.458,0.214,100.000,65414.000,1.000
-2.985,-1.025,0.253,-1.761,-1.540,1.438,-2.949,-3.579,0.023,0.992,-0.236,-1.648,-0.580,0.183,100.000,65415.000,1.000
-2.407,-0.749,0.609,-1.697,-0.096,1.710,-0.795,0.381,0.024,0.992,-0.234,-1.740,-0.610,0.061,100.000,65416.000,1.000
-1.148,-0.206,1.235,-0.549,2.019,2.219,2.069,5.150,0.021,0.990,-0.235,-1.831,-0.702,0.092,100.000,65417.000,1.000
0.278,0.136,1.656,1.074,3.930,2.309,4.356,9.392,0.023,0.988,-0.235,-1.740,-0.732,-0.031,100.000,65418.000,1.000
1.498,-0.029,1.681,2.572,4.973,1.518,5.095,11.780,0.026,0.987,-0.236,-1.678,-0.916,0.031,100.000,65419.000,1.000
2.520,-0.434,1.604,3.728,5.102,0.017,4.304,11.647,0.026,0.983,-0.234,-1.770,-0.824,0.000,100.000,65420.000,1.000
3.560,-0.454,1.871,4.493,4.661,-1.545,2.787,9.213,0.027,0.983,-0.234,-1.617,-0.824,0.000,100.000,65421.000,1.000
4.697,0.256,2.574,4.645,3.889,-2.552,1.395,5.262,0.028,0.983,-0.238,-1.495,-0.854,-0.092,100.000,65422.000,1.000
5.715,1.418,3.308,3.870,2.736,-2.768,0.495,0.685,0.028,0.981,-0.237,-1.373,-0.854,-0.061,100.000,65423.000,1.000
6.218,2.424,3.489,2.113,1.153,-2.263,0.080,-3.675,0.029,0.983,-0.239,-1.129,-0.763,-0.031,100.000,65424.000,1.000
5.935,2.877,2.805,-0.224,-0.574,-1.152,0.075,-6.954,0.031,0.982,-0.240,-0.916,-0.641,-0.031,100.000,65425.000,1.000
4.935,2.747,1.371,-2.458,-1.981,0.326,0.216,-8.497,0.033,0.979,-0.238,-0.824,-0.458,0.000,100.000,65426.000,1.000
3.608,2.180,-0.426,-3.967,-2.831,1.624,0.079,-8.243,0.034,0.978,-0.238,-0.610,-0.305,0.122,100.000,65427.000,1.000
2.564,1.478,-2.030,-4.368,-3.111,2.194,-0.395,-6.613,0.034,0.979,-0.242,-0.336,-0.092,0.214,100.000,65428.000,1.000
2.424,1.097,-2.851,-3.555,-2.850,1.864,-0.898,-4.196,0.033,0.980,-0.241,-0.214,0.031,0.244,100.000,65429.000,1.000
3.434,1.370,-2.563,-1.757,-2.187,0.828,-1.349,-1.726,0.034,0.979,-0.242,0.153,0.244,0.092,100.000,65430.000,1.000
5.192,2.278,-1.340,0.450,-1.393,-0.472,-1.987,-0.086,0.034,0.979,-0.243,0.458,0.366,0.183,100.000,65431.000,1.000
6.880,3.570,0.261,2.408,-0.661,-1.454,-2.944,0.016,0.035,0.978,-0.242,0.610,0.519,0.183,100.000,65432.000,1.000
7.883,4.983,1.674,3.747,0.033,-1.652,-4.001,-1.384,0.035,0.979,-0.241,0.824,0.793,0.183,100.000,65433.000,1.000
8.156,6.172,2.563,4.473,0.787,-0.951,-4.658,-3.227,0.034,0.981,-0.244,1.099,0.916,0.153,100.000,65434.000,1.000
7.925,6.588,2.753,4.707,1.510,0.370,-4.470,-4.061,0.031,0.983,-0.242,1.129,1.007,0.244,100.000,65435.000,1.000
7.209,5.790,2.132,4.448,1.885,1.808,-3.432,-3.156,0.032,0.986,-0.241,1.251,1.099,0.183,100.000,65436.000,1.000
5.783,3.868,0.735,3.642,1.620,2.949,-2.018,-0.930,0.029,0.989,-0.242,1.373,1.221,0.183,100.000,65437.000,1.000
3.501,1.357,-1.207,2.305,0.655,3.549,-0.874,1.493,0.029,0.990,-0.241,1.343,1.221,0.092,100.000,65438.000,1.000
0.540,-1.123,-3.367,0.567,-0.837,3.403,-0.563,2.919,0.030,0.990,-0.242,1.465,1.190,0.153,100.000,65439.000,1.000
-2.628,-3.059,-5.429,-1.362,-2.523,2.460,-1.270,2.628,0.029,0.990,-0.243,1.495,1.251,0.092,100.000,65440.000,1.000
-5.422,-4.169,-7.163,-3.238,-4.003,1.068,-2.488,0.691,0.026,0.990,-0.245,1.556,1.221,-0.092,100.000,65441.000,1.000
-7.301,-4.467,-8.450,-4.805,-4.961,-0.150,-3.252,-2.052,0.027,0.992,-0.245,1.465,1.251,-0.061,100.000,65442.000,1.000
-7.939,-4.167,-9.209,-5.836,-5.301,-0.731,-2.939,-4.455,0.027,0.994,-0.245,1.465,1.221,-0.092,100.000,65443.000,1.000
-7.495,-3.598,-9.439,-6.349,-5.298,-0.780,-1.927,-5.868,0.025,0.998,-0.242,1.343,1.221,0.031,100.000,65444.000,1.000
-6.605,-3.169,-9.333,-6.728,-5.538,-1.028,-1.365,-6.503,0.024,0.998,-0.245,1.221,1.251,0.183,100.000,65445.000,1.000
-5.916,-3.160,-9.095,-7.338,-6.375,-2.155,-2.003,-6.740,0.026,0.999,-0.245,1.099,1.129,0.092,100.000,65446.000,1.000
-5.612,-3.447,-8.614,-8.013,-7.358,-3.920,-3.270,-6.337,0.022,1.000,-0.244,0.854,1.129,0.153,100.000,65447.000,1.000
-5.358,-3.540,-7.477,-8.125,-7.471,-5.231,-3.752,-4.728,0.022,1.000,-0.246,0.702,0.916,0.183,100.000,65448.000,1.000
-4.564,-2.896,-5.329,-7.146,-5.991,-5.012,-2.465,-1.860,0.021,0.999,-0.243,0.610,0.854,0.000,100.000,65449.000,1.000
-2.785,-1.309,-2.217,-5.070,-3.029,-2.916,0.376,1.524,0.023,0.993,-0.242,0.427,0.732,0.092,100.000,65450.000,1.000
-0.117,0.854,1.329,-2.397,0.596,0.472,3.571,4.338,0.022,0.988,-0.246,0.366,0.610,0.092,100.000,65451.000,1.000
2.708,2.785,4.507,0.154,3.859,3.959,5.790,5.830,0.024,0.987,-0.246,0.366,0.397,0.183,100.000,65452.000,1.000
4.708,3.715,6.610,1.946,5.963,6.331,6.319,5.902,0.026,0.991,-0.249,0.488,0.336,0.244,100.000,65453.000,1.000
5.219,3.335,7.272,2.606,6.525,6.812,5.175,4.830,0.025,0.992,-0.249,0.488,0.183,0.305,100.000,65454.000,1.000
4.191,1.829,6.490,2.061,5.547,5.279,2.834,2.798,0.024,0.996,-0.247,0.488,0.183,0.336,100.000,65455.000,1.000
2.078,-0.308,4.517,0.488,3.341,2.237,-0.008,-0.090,0.025,0.994,-0.250,0.244,0.092,0.336,100.000,65456.000,1.000
-0.338,-2.384,1.877,-1.656,0.541,-1.312,-2.560,-3.320,0.027,0.991,-0.251,0.183,0.061,0.427,100.000,65457.000,1.000
-2.157,-3.641,-0.589,-3.600,-1.926,-4.126,-4.085,-5.929,0.029,0.987,-0.251,0.153,0.031,0.610,100.000,65458.000,1.000
-2.761,-3.609,-2.007,-4.558,-3.237,-5.238,-4.182,-7.204,0.029,0.987,-0.252,0.244,0.000,0.580,100.000,65459.000,1.000
-2.081,-2.366,-1.947,-4.209,-3.184,-4.536,-3.095,-7.220,0.031,0.987,-0.250,0.275,0.000,0.610,100.000,65460.000,1.000
-0.500,-0.481,-0.667,-2.882,-2.293,-2.878,-1.703,-6.669,0.029,0.987,-0.247,0.214,0.092,0.458,100.000,65461.000,1.000
1.323,1.208,1.038,-1.337,-1.406,-1.467,-0.937,-6.208,0.028,0.987,-0.249,0.183,0.061,0.519,100.000,65462.000,1.000
2.635,1.955,2.278,-0.314,-1.087,-0.936,-1.040,-5.891,0.028,0.986,-0.251,0.214,0.000,0.336,100.000,65463.000,1.000
2.871,1.472,2.485,-0.165,-1.403,-1.103,-1.575,-5.315,0.031,0.986,-0.247,0.153,0.031,0.031,100.000,65464.000,1.000
1.909,-0.053,1.569,-0.778,-2.181,-1.623,-2.101,-4.352,0.031,0.985,-0.248,0.092,0.031,-0.092,100.000,65465.000,1.000
0.250,-2.051,-0.002,-1.616,-3.112,-2.338,-2.415,-3.387,0.031,0.986,-0.249,-0.031,-0.061,-0.305,100.000,65466.000,1.000
-1.089,-3.634,-1.308,-1.975,-3.689,-2.972,-2.256,-2.803,0.029,0.987,-0.250,0.000,0.031,-0.427,100.000,65467.000,1.000
-1.294,-4.044,-1.633,-1.650,-3.538,-3.154,-1.376,-2.603,0.031,0.990,-0.251,-0.122,0.153,-0.397,100.000,65468.000,1.000
-0.451,-3.219,-1.088,-1.216,-2.795,-2.828,0.139,-2.495,0.032,0.987,-0.251,-0.214,0.122,-0.397,100.000,65469.000,1.000
0.634,-1.726,-0.368,-1.345,-1.878,-2.253,1.916,-2.047,0.032,0.988,-0.251,-0.305,0.183,-0.488,100.000,65470.000,1.000
1.179,-0.215,-0.030,-2.081,-1.067,-1.657,3.452,-0.951,0.030,0.988,-0.251,-0.244,0.275,-0.549,100.000,65471.000,1.000
0.913,0.929,-0.152,-2.908,-0.444,-1.174,4.085,0.595,0.031,0.989,-0.252,-0.183,0.366,-0.458,100.000,65472.000,1.000
0.078,1.650,-0.454,-3.229,-0.030,-0.969,3.167,1.852,0.029,0.991,-0.252,-0.031,0.305,-0.366,100.000,65473.000,1.000
-0.828,2.155,-0.540,-2.679,0.236,-1.123,0.601,2.075,0.028,0.990,-0.249,-0.122,0.336,-0.397,100.000,65474.000,1.000
-1.383,2.679,-0.153,-1.264,0.495,-1.434,-2.802,1.173,0.029,0.989,-0.249,-0.122,0.305,-0.244,100.000,65475.000,1.000
-1.448,3.222,0.653,0.622,0.853,-1.538,-5.703,-0.210,0.029,0.990,-0.249,-0.244,0.275,-0.061,100.000,65476.000,1.000
-1.191,3.491,1.495,2.345,1.233,-1.284,-7.142,-1.293,0.026,0.991,-0.250,-0.214,0.305,-0.153,100.000,65477.000,1.000
-1.004,3.057,1.771,3.254,1.339,-0.894,-7.056,-1.669,0.025,0.991,-0.250,-0.305,0.275,-0.214,100.000,65478.000,1.000
-1.330,1.718,1.005,2.923,0.898,-0.625,-5.917,-1.310,0.024,0.992,-0.248,-0.336,0.214,-0.183,100.000,65479.000,1.000
-2.341,-0.221,-0.714,1.462,0.021,-0.411,-4.177,-0.452,0.023,0.993,-0.247,-0.397,0.244,-0.031,100.000,65480.000,1.000
-3.809,-2.126,-2.741,-0.474,-0.862,-0.115,-2.211,0.466,0.022,0.992,-0.247,-0.519,0.153,-0.092,100.000,65481.000,1.000
-5.386,-3.514,-4.418,-2.173,-1.478,0.057,-0.526,0.946,0.023,0.991,-0.247,-0.549,0.122,-0.092,100.000,65482.000,1.000
-6.879,-4.288,-5.475,-3.314,-1.926,-0.293,0.313,0.684,0.024,0.994,-0.248,-0.519,0.092,-0.061,100.000,65483.000,1.000
-8.158,-4.566,-5.894,-3.886,-2.362,-1.301,0.042,-0.146,0.026,0.995,-0.249,-0.580,0.061,-0.031,100.000,65484.000,1.000
-8.976,-4.437,-5.633,-3.903,-2.697,-2.664,-0.961,-0.826,0.027,0.993,-0.249,-0.702,-0.061,0.000,100.000,65485.000,1.000
-9.098,-3.968,-4.674,-3.374,-2.700,-3.801,-1.796,-0.529,0.028,0.994,-0.247,-0.793,-0.061,-0.092,100.000,65486.000,1.000
-8.584,-3.274,-3.233,-2.489,-2.272,-4.175,-1.606,1.011,0.028,0.993,-0.248,-0.885,-0.183,0.153,100.000,65487.000,1.000
-7.810,-2.468,-1.779,-1.631,-1.526,-3.565,-0.169,3.173,0.028,0.994,-0.244,-0.916,-0.183,0.183,100.000,65488.000,1.000
-7.201,-1.642,-0.848,-1.186,-0.707,-2.148,1.927,4.810,0.028,0.993,-0.242,-0.916,-0.214,0.244,100.000,65489.000,1.000
-6.998,-0.978,-0.843,-1.343,-0.100,-0.401,3.707,5.067,0.025,0.992,-0.246,-1.038,-0.092,0.336,100.000,65490.000,1.000
-7.211,-0.674,-1.799,-2.005,0.088,1.109,4.465,3.927,0.029,0.989,-0.247,-1.068,-0.153,0.397,100.000,65491.000,1.000
-7.627,-0.704,-3.279,-2.846,-0.157,1.916,4.008,1.955,0.029,0.988,-0.247,-1.007,-0.122,0.305,100.000,65492.000,1.000
-7.956,-0.870,-4.612,-3.511,-0.689,1.837,2.580,-0.355,0.028,0.990,-0.247,-1.099,-0.183,0.214,100.000,65493.000,1.000
-8.028,-1.025,-5.275,-3.822,-1.257,1.197,0.846,-2.697,0.027,0.990,-0.246,-1.099,-0.183,0.214,100.000,65494.000,1.000
-7.805,-1.040,-5.020,-3.814,-1.474,0.841,-0.194,-4.523,0.028,0.992,-0.244,-1.007,-0.214,0.305,100.000,65495.000,1.000
-7.308,-0.773,-3.937,-3.726,-1.029,1.558,0.193,-5.163,0.029,0.989,-0.247,-1.068,-0.153,0.183,100.000,65496.000,1.000
-6.671,-0.340,-2.536,-3.907,-0.077,3.297,1.762,-4.558,0.027,0.990,-0.246,-1.068,-0.061,0.153,100.000,65497.000,1.000
-6.050,-0.122,-1.484,-4.499,0.849,5.150,3.470,-3.344,0.030,0.990,-0.249,-1.038,-0.031,0.061,100.000,65498.000,1.000
-5.404,-0.327,-1.067,-5.136,1.412,6.133,4.395,-2.076,0.026,0.989,-0.248,-1.160,0.000,-0.122,100.000,65499.000,1.000
-4.516,-0.730,-1.018,-5.145,1.752,5.871,4.252,-0.868,0.029,0.988,-0.248,-1.099,0.031,0.000,100.000,65500.000,1.000
-3.217,-0.880,-0.835,-4.057,2.226,4.713,3.202,0.166,0.028,0.987,-0.247,-0.916,0.000,-0.092,100.000,65501.000,1.000
-1.516,-0.471,-0.187,-1.900,3.042,3.389,1.632,0.682,0.027,0.988,-0.244,-0.977,0.000,-0.122,100.000,65502.000,1.000
0.415,0.425,0.889,0.867,4.085,2.480,0.083,0.473,0.028,0.989,-0.246,-1.099,0.031,-0.031,100.000,65503.000,1.000
2.238,1.351,2.021,3.572,4.966,2.047,-0.973,-0.255,0.028,0.988,-0.245,-1.007,0.000,-0.092,100.000,65504.000,1.000
3.540,1.754,2.770,5.610,5.268,1.701,-1.395,-1.037,0.028,0.990,-0.244,-1.099,0.000,-0.153,100.000,65505.000,1.000
4.116,1.442,2.979,6.718,4.928,1.062,-1.325,-1.244,0.029,0.991,-0.243,-1.099,-0.061,-0.183,100.000,65506.000,1.000
4.165,0.724,2.879,6.998,4.310,0.192,-0.901,-0.199,0.029,0.989,-0.243,-1.007,0.000,-0.214,100.000,65507.000,1.000
4.090,0.003,2.792,6.648,3.799,-0.471,-0.139,2.231,0.027,0.990,-0.243,-1.099,0.031,-0.153,100.000,65508.000,1.000
4.201,-0.620,2.857,5.839,3.444,-0.538,1.003,5.189,0.026,0.989,-0.244,-1.129,-0.061,-0.214,100.000,65509.000,1.000
4.671,-1.191,3.075,4.834,3.105,0.022,2.565,7.432,0.026,0.989,-0.244,-1.129,0.000,-0.305,100.000,65510.000,1.000
5.497,-1.554,3.434,3.976,2.753,0.866,4.384,8.393,0.027,0.989,-0.245,-1.099,0.031,-0.092,100.000,65511.000,1.000
6.392,-1.417,3.824,3.455,2.464,1.483,5.899,8.319,0.028,0.988,-0.246,-1.068,0.000,-0.031,100.000,65512.000,1.000
6.911,-0.697,3.995,3.169,2.258,1.531,6.346,7.563,0.027,0.988,-0.244,-1.160,0.000,0.031,100.000,65513.000,1.000
6.733,0.354,3.734,2.870,2.142,1.083,5.413,6.249,0.024,0.989,-0.244,-1.068,-0.092,-0.061,100.000,65514.000,1.000
5.751,1.321,3.004,2.351,2.180,0.619,3.709,4.499,0.025,0.991,-0.243,-1.190,-0.092,-0.122,100.000,65515.000,1.000
4.033,1.832,1.878,1.544,2.366,0.741,2.299,2.584,0.025,0.991,-0.244,-1.038,-0.031,-0.061,100.000,65516.000,1.000
1.883,1.760,0.547,0.619,2.563,1.721,1.659,0.880,0.024,0.990,-0.242,-1.099,0.000,-0.061,100.000,65517.000,1.000
-0.032,1.435,-0.496,0.054,2.735,3.268,1.414,-0.128,0.026,0.991,-0.244,-1.038,0.000,-0.183,100.000,65518.000,1.000
-0.877,1.483,-0.640,0.329,2.990,4.696,0.940,-0.052,0.026,0.990,-0.244,-1.068,-0.092,-0.153,100.000,65519.000,1.000
-0.303,2.179,0.205,1.336,3.188,5.264,-0.188,0.859,0.028,0.989,-0.242,-1.007,-0.031,-0.183,100.000,65520.000,1.000
1.208,3.131,1.409,2.357,2.899,4.644,-1.980,1.611,0.025,0.989,-0.242,-1.038,-0.031,-0.183,100.000,65521.000,1.000
2.847,3.865,2.325,2.827,2.049,3.307,-3.760,1.297,0.026,0.990,-0.243,-1.099,0.061,-0.244,100.000,65522.000,1.000
4.191,4.492,2.960,2.914,1.293,2.249,-4.406,-0.020,0.024,0.990,-0.244,-0.946,0.153,-0.153,100.000,65523.000,1.000
5.302,5.487,3.799,3.194,1.494,2.178,-3.274,-1.393,0.025,0.992,-0.241,-1.129,0.244,-0.031,100.000,65524.000,1.000
6.293,6.948,5.142,3.979,2.951,3.018,-0.819,-1.862,0.026,0.990,-0.244,-1.007,0.153,-0.183,100.000,65525.000,1.000
7.091,8.357,6.794,5.088,5.178,4.125,1.784,-1.208,0.027,0.991,-0.240,-1.038,0.214,-0.214,100.000,65526.000,1.000
7.674,9.033,8.316,6.159,7.267,4.775,3.476,0.011,0.025,0.992,-0.241,-1.007,0.214,-0.122,100.000,65527.000,1.000
8.217,8.678,9.384,6.989,8.441,4.496,3.869,1.078,0.026,0.990,-0.241,-1.099,0.244,-0.153,100.000,65528.000,1.000
8.856,7.513,9.916,7.565,8.389,3.189,3.218,1.686,0.025,0.991,-0.242,-1.068,0.336,-0.061,100.000,65529.000,1.000
9.480,6.072,9.978,7.954,7.295,1.204,2.075,2.002,0.024,0.990,-0.242,-1.068,0.275,0.183,100.000,65530.000,1.000
9.824,4.863,9.688,8.227,5.653,-0.823,0.982,2.380,0.024,0.991,-0.241,-1.038,0.275,0.122,100.000,65531.000,1.000
9.648,4.094,9.137,8.400,3.954,-2.404,0.316,2.986,0.025,0.991,-0.241,-1.038,0.336,0.153,100.000,65532.000,1.000
8.804,3.615,8.306,8.356,2.429,-3.441,0.251,3.703,0.025,0.990,-0.241,-1.038,0.305,0.244,100.000,65533.000,1.000
7.311,3.127,7.117,7.904,1.049,-4.032,0.723,4.380,0.025,0.989,-0.242,-0.977,0.336,0.183,100.000,65534.000,1.000
5.488,2.467,5.604,6.990,-0.247,-4.276,1.412,4.963,0.024,0.990,-0.241,-0.946,0.366,0.275,100.000,65535.000,1.000
3.864,1.646,3.971,5.824,-1.395,-4.234,1.901,5.364,0.024,0.989,-0.240,-0.916,0.397,0.305,100.000,65536.000,1.000
2.847,0.740,2.472,4.708,-2.256,-3.814,2.067,5.528,0.025,0.987,-0.239,-0.885,0.366,0.275,100.000,65537.000,1.000
2.453,-0.154,1.259,3.778,-2.705,-2.760,2.187,5.633,0.025,0.987,-0.239,-0.732,0.366,0.275,100.000,65538.000,1.000
2.325,-0.897,0.294,2.903,-2.743,-0.975,2.521,5.899,0.025,0.988,-0.240,-0.763,0.488,0.305,100.000,65539.000,1.000
2.017,-1.356,-0.604,1.797,-2.551,1.169,2.958,6.142,0.026,0.988,-0.241,-0.732,0.519,0.427,100.000,65540.000,1.000
1.345,-1.454,-1.541,0.294,-2.341,3.036,3.316,5.859,0.029,0.990,-0.241,-0.641,0.610,0.275,100.000,65541.000,1.000
0.467,-1.220,-2.399,-1.430,-2.156,4.148,3.686,4.762,0.026,0.988,-0.242,-0.549,0.519,0.336,100.000,65542.000,1.000
-0.348,-0.877,-2.970,-2.978,-1.971,4.262,4.098,2.886,0.029,0.988,-0.242,-0.458,0.610,0.458,100.000,65543.000,1.000
-0.943,-0.830,-3.212,-4.071,-1.941,3.268,4.049,0.320,0.029,0.987,-0.241,-0.336,0.549,0.458,100.000,65544.000,1.000
-1.356,-1.433,-3.332,-4.771,-2.384,1.272,2.796,-2.774,0.032,0.990,-0.241,-0.336,0.610,0.397,100.000,65545.000,1.000
-1.780,-2.685,-3.619,-5.358,-3.456,-1.239,0.159,-5.965,0.030,0.990,-0.242,-0.275,0.671,0.366,100.000,65546.000,1.000
-2.356,-4.162,-4.197,-5.978,-4.942,-3.483,-3.135,-8.609,0.029,0.987,-0.240,-0.244,0.763,0.458,100.000,65547.000,1.000
-3.044,-5.316,-4.997,-6.551,-6.445,-4.763,-5.983,-10.162,0.029,0.990,-0.244,-0.183,0.732,0.427,100.000,65548.000,1.000
-3.608,-5.768,-5.789,-6.906,-7.581,-4.795,-7.610,-10.496,0.027,0.990,-0.240,-0.183,0.671,0.397,100.000,65549.000,1.000
-3.664,-5.308,-6.126,-6.806,-7.936,-3.735,-7.820,-9.981,0.027,0.988,-0.242,-0.153,0.763,0.305,100.000,65550.000,1.000
-2.912,-3.953,-5.582,-6.076,-7.270,-2.132,-6.952,-9.193,0.026,0.989,-0.244,-0.122,0.671,0.366,100.000,65551.000,1.000
-1.449,-2.119,-4.183,-4.897,-5.839,-0.826,-5.684,-8.442,0.026,0.989,-0.242,-0.183,0.732,0.397,100.000,65552.000,1.000
0.169,-0.452,-2.473,-3.743,-4.254,-0.439,-4.633,-7.610,0.027,0.992,-0.243,-0.092,0.763,0.183,100.000,65553.000,1.000
1.290,0.578,-1.157,-2.983,-3.081,-0.961,-4.117,-6.448,0.027,0.991,-0.240,0.031,0.610,0.183,100.000,65554.000,1.000
1.656,0.885,-0.693,-2.688,-2.684,-2.038,-4.235,-4.913,0.027,0.992,-0.241,0.000,0.549,0.122,100.000,65555.000,1.000
1.450,0.577,-1.136,-2.798,-3.218,-3.444,-4.963,-3.242,0.026,0.990,-0.242,0.061,0.580,0.122,100.000,65556.000,1.000
0.916,-0.289,-2.235,-3.286,-4.580,-5.140,-6.144,-1.857,0.026,0.990,-0.241,0.031,0.641,0.153,100.000,65557.000,1.000
0.225,-1.590,-3.555,-4.016,-6.344,-6.938,-7.407,-1.216,0.026,0.989,-0.242,0.031,0.519,0.122,100.000,65558.000,1.000
-0.381,-2.932,-4.552,-4.573,-7.830,-8.286,-8.124,-1.519,0.026,0.990,-0.243,-0.031,0.519,0.000,100.000,65559.000,1.000
-0.646,-3.841,-4.793,-4.469,-8.383,-8.503,-7.685,-2.438,0.026,0.990,-0.244,0.031,0.366,0.122,100.000,65560.000,1.000
-0.497,-4.030,-4.191,-3.524,-7.710,-7.232,-5.947,-3.245,0.025,0.989,-0.244,0.061,0.305,0.153,100.000,65561.000,1.000
-0.097,-3.448,-3.055,-2.037,-6.083,-4.733,-3.414,-3.383,0.027,0.987,-0.246,0.153,0.366,-0.183,100.000,65562.000,1.000
0.145,-2.349,-2.048,-0.766,-4.318,-1.873,-1.061,-2.979,0.028,0.989,-0.245,0.122,0.366,0.000,100.000,65563.000,1.000
-0.382,-1.370,-1.979,-0.618,-3.441,0.237,0.088,-2.773,0.028,0.988,-0.247,0.153,0.336,-0.061,100.000,65564.000,1.000
-2.110,-1.245,-3.308,-2.029,-4.070,0.824,-0.482,-3.479,0.027,0.991,-0.245,0.061,0.397,-0.122,100.000,65565.000,1.000
-4.796,-2.163,-5.654,-4.445,-5.870,-0.052,-2.356,-5.097,0.027,0.991,-0.247,0.031,0.336,-0.031,100.000,65566.000,1.000
-7.540,-3.491,-7.892,-6.545,-7.648,-1.490,-4.379,-6.871,0.028,0.990,-0.248,0.031,0.214,-0.122,100.000,65567.000,1.000
-9.355,-4.331,-8.949,-7.159,-8.203,-2.434,-5.473,-7.953,0.028,0.991,-0.244,-0.061,0.244,-0.122,100.000,65568.000,1.000
-9.727,-4.295,-8.510,-6.029,-7.136,-2.494,-5.308,-7.958,0.028,0.992,-0.246,-0.061,0.214,-0.122,100.000,65569.000,1.000
-8.749,-3.629,-7.007,-3.784,-4.866,-1.960,-4.191,-6.926,0.027,0.991,-0.247,-0.092,0.153,-0.092,100.000,65570.000,1.000
-6.940,-2.855,-5.193,-1.421,-2.216,-1.299,-2.580,-5.186,0.027,0.991,-0.248,-0.153,0.092,-0.061,100.000,65571.000,1.000
-4.941,-2.455,-3.781,0.202,-0.042,-0.870,-0.892,-3.353,0.029,0.991,-0.250,-0.275,0.183,-0.061,100.000,65572.000,1.000
-3.174,-2.610,-3.095,0.771,1.199,-0.771,0.527,-1.980,0.027,0.992,-0.248,-0.305,0.183,-0.183,100.000,65573.000,1.000
-1.764,-3.105,-2.939,0.624,1.649,-0.829,1.478,-1.147,0.026,0.992,-0.246,-0.458,0.244,0.031,100.000,65574.000,1.000
-0.786,-3.574,-2.926,0.388,1.722,-0.885,1.860,-0.621,0.027,0.994,-0.246,-0.671,0.214,0.092,100.000,65575.000,1.000
-0.375,-3.816,-2.840,0.519,1.697,-1.002,1.588,-0.239,0.027,0.993,-0.244,-0.671,0.153,0.000,100.000,65576.000,1.000
-0.612,-3.840,-2.612,1.157,1.710,-1.391,0.668,0.135,0.027,0.993,-0.248,-0.702,0.244,0.061,100.000,65577.000,1.000
-1.366,-3.688,-2.144,2.193,1.910,-2.207,-0.556,0.848,0.028,0.991,-0.250,-0.763,0.153,0.092,100.000,65578.000,1.000
-2.201,-3.302,-1.288,3.402,2.457,-3.309,-1.292,2.316,0.025,0.992,-0.247,-0.824,0.122,0.183,100.000,65579.000,1.000
-2.482,-2.575,0.044,4.666,3.415,-4.268,-0.774,4.532,0.028,0.993,-0.247,-1.007,0.122,0.122,100.000,65580.000,1.000
-1.789,-1.520,1.739,6.011,4.648,-4.719,1.027,6.905,0.028,0.990,-0.246,-1.099,0.061,0.244,100.000,65581.000,1.000
-0.347,-0.415,3.350,7.288,5.736,-4.582,3.356,8.791,0.027,0.989,-0.247,-1.099,-0.031,0.275,100.000,65582.000,1.000
0.996,0.213,4.165,7.912,6.013,-4.004,5.253,9.862,0.028,0.990,-0.246,-1.160,0.031,0.214,100.000,65583.000,1.000
1.267,-0.198,3.574,7.144,4.892,-3.255,6.024,9.893,0.027,0.990,-0.246,-1.129,-0.031,0.214,100.000,65584.000,1.000
-0.065,-1.909,1.491,4.685,2.280,-2.614,5.411,8.732,0.028,0.991,-0.246,-1.251,0.031,0.244,100.000,65585.000,1.000
-2.803,-4.648,-1.607,0.911,-1.330,-2.247,3.678,6.553,0.027,0.990,-0.246,-1.221,-0.061,0.244,100.000,65586.000,1.000
-6.179,-7.744,-5.004,-3.364,-5.147,-2.146,1.489,3.778,0.027,0.990,-0.245,-1.251,-0.031,0.183,100.000,65587.000,1.000
-9.322,-10.479,-8.059,-7.233,-8.381,-2.173,-0.563,0.791,0.028,0.990,-0.248,-1.312,0.061,0.214,100.000,65588.000,1.000
-11.688,-12.287,-10.294,-9.980,-10.401,-2.169,-2.242,-2.108,0.030,0.989,-0.245,-1.312,0.000,0.183,100.000,65589.000,1.000
-13.056,-12.714,-11.304,-11.226,-10.760,-1.968,-3.411,-4.544,0.031,0.988,-0.250,-1.343,0.031,0.122,100.000,65590.000,1.000
-13.220,-11.444,-10.764,-10.909,-9.225,-1.322,-3.754,-5.920,0.030,0.986,-0.249,-1.343,0.031,0.092,100.000,65591.000,1.000
